,period,TOA,GHI,BHI,DHI,BNI,start,end,DNI,cos_zenith,zenith_rad,zenith_deg,day_of_year,I0n,Kt,Kd,Kn,G0h,k_test,individual_limit_test,night_time_test
92,2024-04-04T20:00:00.0/2024-04-04T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 20:00:00,2024-04-04 21:00:00,0.0,,,,95,1364.089959336892,,,0.0,,Failed,Passed,Failed
93,2024-04-04T21:00:00.0/2024-04-04T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 21:00:00,2024-04-04 22:00:00,0.0,,,,95,1364.089959336892,,,0.0,,Failed,Passed,Failed
94,2024-04-04T22:00:00.0/2024-04-04T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 22:00:00,2024-04-04 23:00:00,0.0,,,,95,1364.089959336892,,,0.0,,Failed,Passed,Failed
95,2024-04-04T23:00:00.0/2024-04-05T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 23:00:00,2024-04-05 00:00:00,0.0,,,,95,1364.089959336892,,,0.0,,Failed,Passed,Failed
96,2024-04-05T00:00:00.0/2024-04-05T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-05 00:00:00,2024-04-05 01:00:00,0.0,,,,96,1363.3154961302494,,,0.0,,Failed,Passed,Failed
97,2024-04-05T01:00:00.0/2024-04-05T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-05 01:00:00,2024-04-05 02:00:00,0.0,,,,96,1363.3154961302494,,,0.0,,Failed,Passed,Failed
98,2024-04-05T02:00:00.0/2024-04-05T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-05 02:00:00,2024-04-05 03:00:00,0.0,,,,96,1363.3154961302494,,,0.0,,Failed,Passed,Failed
99,2024-04-05T03:00:00.0/2024-04-05T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-05 03:00:00,2024-04-05 04:00:00,0.0,,,,96,1363.3154961302494,,,0.0,,Failed,Passed,Failed
100,2024-04-05T04:00:00.0/2024-04-05T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-05 04:00:00,2024-04-05 05:00:00,0.0,,,,96,1363.3154961302494,,,0.0,,Failed,Passed,Failed
101,2024-04-05T05:00:00.0/2024-04-05T06:00:00.0,7.5109,1.7576,0.0759,1.6817,1.8885,2024-04-05 05:00:00,2024-04-05 06:00:00,1.8885,0.04019062748212871,1.530594871543859,87.6966262838315,96,1363.3154961302494,0.032077379782550514,0.9568161128812016,0.0013852259475964875,54.79250524558434,Passed,Passed,Failed
102,2024-04-05T06:00:00.0/2024-04-05T07:00:00.0,224.4622,94.9235,28.8865,66.037,144.1445,2024-04-05 06:00:00,2024-04-05 07:00:00,144.1445,0.20039959901348994,1.3690305499802653,78.4396725383431,96,1363.3154961302494,0.34744056589116934,0.695686526518723,0.10573084543464224,273.2078787533791,Passed,Passed,Passed
103,2024-04-05T07:00:00.0/2024-04-05T08:00:00.0,525.3804,308.483,157.0602,151.4228,397.1624,2024-04-05 07:00:00,2024-04-05 08:00:00,397.1624,0.39545586389849596,1.164232207175806,66.70559184437415,96,1363.3154961302494,0.5721854959390886,0.49086270556238104,0.29132097531887485,539.1311072883944,Passed,Passed,Passed
104,2024-04-05T08:00:00.0/2024-04-05T09:00:00.0,795.1673,536.2024,327.5644,208.638,558.0343,2024-04-05 08:00:00,2024-04-05 09:00:00,558.0343,0.5869968924849243,0.9434519178309891,54.055813065239015,96,1363.3154961302494,0.6700335977454939,0.3891030700347481,0.4093214678362947,800.2619597049992,Passed,Passed,Passed
105,2024-04-05T09:00:00.0/2024-04-05T10:00:00.0,1015.4515,726.9391,475.6841,251.255,636.8554,2024-04-05 09:00:00,2024-04-05 10:00:00,636.8554,0.746926382346762,0.7273689592070685,41.67517151138836,96,1363.3154961302494,0.7138777699327875,0.3456341803598128,0.46713721204497755,1018.2963115218482,Passed,Passed,Passed
106,2024-04-05T10:00:00.0/2024-04-05T11:00:00.0,1171.2365,862.9887,581.3976,281.5912,675.5611,2024-04-05 10:00:00,2024-04-05 11:00:00,675.5611,0.8606142360772401,0.5343217401509507,30.614380612735335,96,1363.3154961302494,0.7355296971451958,0.3262976676287882,0.49552807249500946,1173.2887242343982,Passed,Passed,Passed
107,2024-04-05T11:00:00.0/2024-04-05T12:00:00.0,1251.9232,930.0258,625.0727,304.9531,679.7357,2024-04-05 11:00:00,2024-04-05 12:00:00,679.7357,0.9195819787014277,0.4037811128516728,23.134953613496457,96,1363.3154961302494,0.7418364589105678,0.32789746262953134,0.49859016634771597,1253.6803615257732,Passed,Passed,Passed
108,2024-04-05T12:00:00.0/2024-04-05T13:00:00.0,1252.032,920.1942,599.1849,321.0093,651.3654,2024-04-05 12:00:00,2024-04-05 13:00:00,651.3654,0.9198905867582158,0.4029949237231239,23.089908294531536,96,1363.3154961302494,0.7337480256661791,0.3488495145915938,0.4777803830799921,1254.101091671823,Passed,Passed,Passed
109,2024-04-05T13:00:00.0/2024-04-05T14:00:00.0,1171.576,837.5526,518.424,319.1287,601.8086,2024-04-05 13:00:00,2024-04-05 14:00:00,601.8086,0.8614431565118877,0.5326917904342823,30.52099137315169,96,1363.3154961302494,0.7131634787587553,0.3810252633685335,0.4414301764398811,1174.4188043080123,Passed,Passed,Passed
110,2024-04-05T14:00:00.0/2024-04-05T15:00:00.0,1016.0596,690.3961,393.2188,297.1773,525.4108,2024-04-05 14:00:00,2024-04-05 15:00:00,525.4108,0.7484025832738879,0.725146019510876,41.54780644868444,96,1363.3154961302494,0.676654041921898,0.4304446389543625,0.3853919371498165,1020.3088391212007,Passed,Passed,Passed
111,2024-04-05T15:00:00.0/2024-04-05T16:00:00.0,796.1023,494.2814,244.8995,249.3819,415.2334,2024-04-05 15:00:00,2024-04-05 16:00:00,415.2334,0.5897875748916152,0.9400005574080568,53.858064679426505,96,1363.3154961302494,0.6147269849471182,0.5045342592296614,0.30457616096834067,804.0665402748189,Passed,Passed,Passed
112,2024-04-05T16:00:00.0/2024-04-05T17:00:00.0,526.7141,273.0063,101.1183,171.888,252.6297,2024-04-05 16:00:00,2024-04-05 17:00:00,252.6297,0.4002629144554263,1.1589925995750894,66.40538444254842,96,1363.3154961302494,0.500300508917005,0.6296118441222784,0.18530538288245504,545.684633803339,Passed,Passed,Passed
113,2024-04-05T17:00:00.0/2024-04-05T18:00:00.0,226.2717,81.7128,14.2793,67.4335,68.7487,2024-04-05 17:00:00,2024-04-05 18:00:00,68.7487,0.20770283656272784,1.361570331895429,78.01223352783482,96,1363.3154961302494,0.28857007586659483,0.82525014440822,0.05042757908579647,283.1644956761754,Passed,Passed,Passed
114,2024-04-05T18:00:00.0/2024-04-05T19:00:00.0,7.9881,1.6869,0.033,1.6539,0.7745,2024-04-05 18:00:00,2024-04-05 19:00:00,0.7745,0.04260813428018095,1.528175289792712,87.55799446130392,96,1363.3154961302494,0.02904025658811933,0.9804374888849368,0.0005681003422893722,58.08832972536917,Passed,Passed,Failed
115,2024-04-05T19:00:00.0/2024-04-05T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-05 19:00:00,2024-04-05 20:00:00,0.0,,,,96,1363.3154961302494,,,0.0,,Failed,Passed,Failed
116,2024-04-05T20:00:00.0/2024-04-05T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-05 20:00:00,2024-04-05 21:00:00,0.0,,,,96,1363.3154961302494,,,0.0,,Failed,Passed,Failed
117,2024-04-05T21:00:00.0/2024-04-05T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-05 21:00:00,2024-04-05 22:00:00,0.0,,,,96,1363.3154961302494,,,0.0,,Failed,Passed,Failed
118,2024-04-05T22:00:00.0/2024-04-05T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-05 22:00:00,2024-04-05 23:00:00,0.0,,,,96,1363.3154961302494,,,0.0,,Failed,Passed,Failed
119,2024-04-05T23:00:00.0/2024-04-06T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-05 23:00:00,2024-04-06 00:00:00,0.0,,,,96,1363.3154961302494,,,0.0,,Failed,Passed,Failed
120,2024-04-06T00:00:00.0/2024-04-06T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-06 00:00:00,2024-04-06 01:00:00,0.0,,,,97,1362.5421247216213,,,0.0,,Failed,Passed,Failed
121,2024-04-06T01:00:00.0/2024-04-06T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-06 01:00:00,2024-04-06 02:00:00,0.0,,,,97,1362.5421247216213,,,0.0,,Failed,Passed,Failed
122,2024-04-06T02:00:00.0/2024-04-06T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-06 02:00:00,2024-04-06 03:00:00,0.0,,,,97,1362.5421247216213,,,0.0,,Failed,Passed,Failed
123,2024-04-06T03:00:00.0/2024-04-06T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-06 03:00:00,2024-04-06 04:00:00,0.0,,,,97,1362.5421247216213,,,0.0,,Failed,Passed,Failed
124,2024-04-06T04:00:00.0/2024-04-06T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-06 04:00:00,2024-04-06 05:00:00,0.0,,,,97,1362.5421247216213,,,0.0,,Failed,Passed,Failed
125,2024-04-06T05:00:00.0/2024-04-06T06:00:00.0,8.4423,2.024,0.1005,1.9235,2.4312,2024-04-06 05:00:00,2024-04-06 06:00:00,2.4312,0.04133761105626852,1.5294469337380459,87.63085429241491,97,1362.5421247216213,0.035934796978749656,0.9503458498023716,0.0017843118065041213,56.324236399524096,Passed,Passed,Failed
126,2024-04-06T06:00:00.0/2024-04-06T07:00:00.0,228.3956,99.5321,32.816,66.716,162.1403,2024-04-06 06:00:00,2024-04-06 07:00:00,162.1403,0.20239323598143094,1.3669952080984098,78.32305603864657,97,1362.5421247216213,0.3609252243412001,0.6702963164647384,0.11899837594608431,275.7693097834234,Passed,Passed,Passed
127,2024-04-06T07:00:00.0/2024-04-06T08:00:00.0,528.917,318.2775,171.8036,146.4739,431.7809,2024-04-06 07:00:00,2024-04-06 08:00:00,431.7809,0.3978953214465948,1.1615747257064677,66.55332937204685,97,1362.5421247216213,0.5870663226302372,0.46020815169152707,0.316893615372234,542.1491367006357,Passed,Passed,Passed
128,2024-04-06T08:00:00.0/2024-04-06T09:00:00.0,798.3471,550.8961,356.5894,194.3067,604.4971,2024-04-06 08:00:00,2024-04-06 09:00:00,604.4971,0.5898943104937973,0.9398683802792356,53.850491487796894,97,1362.5421247216213,0.6854022921660416,0.3527102479033705,0.4436538797826187,803.7558471814143,Passed,Passed,Passed
129,2024-04-06T09:00:00.0/2024-04-06T10:00:00.0,1018.3389,748.5696,525.6619,222.9078,701.1885,2024-04-06 09:00:00,2024-04-06 10:00:00,701.1885,0.7496725916069646,0.7232291039611568,41.43797527800253,97,1362.5421247216213,0.7328424451031731,0.2977783228172771,0.5146178509110377,1021.4604858137179,Passed,Passed,Passed
130,2024-04-06T10:00:00.0/2024-04-06T11:00:00.0,1173.9156,891.389,653.54,237.849,757.0977,2024-04-06 10:00:00,2024-04-06 11:00:00,757.0977,0.8632175213317911,0.5291875201726092,30.32021147688462,97,1362.5421247216213,0.7578741350616781,0.26682963330263215,0.555650857513621,1176.17023561235,Passed,Passed,Passed
131,2024-04-06T11:00:00.0/2024-04-06T12:00:00.0,1254.4928,964.5444,717.7783,246.766,778.4485,2024-04-06 11:00:00,2024-04-06 12:00:00,778.4485,0.9220627954193502,0.3974195641763147,22.770463723231398,97,1362.5421247216213,0.7677357904535728,0.25583684898279435,0.5713206849726158,1256.349400397439,Passed,Passed,Passed
132,2024-04-06T12:00:00.0/2024-04-06T13:00:00.0,1254.5984,959.8439,705.1899,254.6541,764.6419,2024-04-06 12:00:00,2024-04-06 13:00:00,764.6419,0.9222484407406919,0.3969396360818891,22.742965868951053,97,1362.5421247216213,0.7638406056016241,0.2653078276582265,0.5611877138523131,1256.6023499680246,Passed,Passed,Passed
133,2024-04-06T13:00:00.0/2024-04-06T14:00:00.0,1174.2458,881.9751,628.3503,253.6248,727.5672,2024-04-06 13:00:00,2024-04-06 14:00:00,727.5672,0.8636319779121435,0.5283659640689999,30.273139779514597,97,1362.5421247216213,0.7495104142854073,0.28756458090483505,0.5339777661176148,1176.7349501619483,Passed,Passed,Passed
134,2024-04-06T14:00:00.0/2024-04-06T15:00:00.0,1018.9328,737.3361,496.7879,240.5482,661.9998,2024-04-06 14:00:00,2024-04-06 15:00:00,661.9998,0.7504351209773779,0.7220761611501054,41.37191652090934,97,1362.5421247216213,0.7211114781123836,0.32623955344109695,0.4858563915117502,1022.4994642022434,Passed,Passed,Passed
135,2024-04-06T15:00:00.0/2024-04-06T16:00:00.0,799.2651,538.7138,328.1895,210.5243,555.1037,2024-04-06 15:00:00,2024-04-06 16:00:00,555.1037,0.591221964472584,0.9382231975831611,53.75622946278387,97,1362.5421247216213,0.6687404648655343,0.39079062017717014,0.407402963863163,805.5648316545655,Passed,Passed,Passed
136,2024-04-06T16:00:00.0/2024-04-06T17:00:00.0,530.2332,308.3275,152.147,156.1806,380.4123,2024-04-06 16:00:00,2024-04-06 17:00:00,380.4123,0.39995263034344575,1.1593311646770936,66.4247827939837,97,1362.5421247216213,0.5657880445476812,0.5065412588886817,0.27919305619833323,544.9523067361598,Passed,Passed,Passed
137,2024-04-06T17:00:00.0/2024-04-06T18:00:00.0,230.1892,96.2013,27.1811,69.0201,132.4977,2024-04-06 17:00:00,2024-04-06 18:00:00,132.4977,0.20514469307769118,1.3641847844909092,78.16203062729286,97,1362.5421247216213,0.34416818084805734,0.7174549616273377,0.09724301186436374,279.5182859814422,Passed,Passed,Passed
138,2024-04-06T18:00:00.0/2024-04-06T19:00:00.0,8.9802,2.1229,0.087,2.0359,1.9909,2024-04-06 18:00:00,2024-04-06 19:00:00,1.9909,0.04369882967502144,1.5270835773637224,87.49544394668082,97,1362.5421247216213,0.035654125850039194,0.9590183239907673,0.0014611658339787163,59.541496233251955,Passed,Passed,Failed
139,2024-04-06T19:00:00.0/2024-04-06T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-06 19:00:00,2024-04-06 20:00:00,0.0,,,,97,1362.5421247216213,,,0.0,,Failed,Passed,Failed
140,2024-04-06T20:00:00.0/2024-04-06T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-06 20:00:00,2024-04-06 21:00:00,0.0,,,,97,1362.5421247216213,,,0.0,,Failed,Passed,Failed
141,2024-04-06T21:00:00.0/2024-04-06T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-06 21:00:00,2024-04-06 22:00:00,0.0,,,,97,1362.5421247216213,,,0.0,,Failed,Passed,Failed
142,2024-04-06T22:00:00.0/2024-04-06T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-06 22:00:00,2024-04-06 23:00:00,0.0,,,,97,1362.5421247216213,,,0.0,,Failed,Passed,Failed
143,2024-04-06T23:00:00.0/2024-04-07T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-06 23:00:00,2024-04-07 00:00:00,0.0,,,,97,1362.5421247216213,,,0.0,,Failed,Passed,Failed
144,2024-04-07T00:00:00.0/2024-04-07T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 00:00:00,2024-04-07 01:00:00,0.0,,,,98,1361.7700742776474,,,0.0,,Failed,Passed,Failed
145,2024-04-07T01:00:00.0/2024-04-07T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 01:00:00,2024-04-07 02:00:00,0.0,,,,98,1361.7700742776474,,,0.0,,Failed,Passed,Failed
146,2024-04-07T02:00:00.0/2024-04-07T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 02:00:00,2024-04-07 03:00:00,0.0,,,,98,1361.7700742776474,,,0.0,,Failed,Passed,Failed
147,2024-04-07T03:00:00.0/2024-04-07T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 03:00:00,2024-04-07 04:00:00,0.0,,,,98,1361.7700742776474,,,0.0,,Failed,Passed,Failed
148,2024-04-07T04:00:00.0/2024-04-07T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 04:00:00,2024-04-07 05:00:00,0.0,,,,98,1361.7700742776474,,,0.0,,Failed,Passed,Failed
149,2024-04-07T05:00:00.0/2024-04-07T06:00:00.0,9.4818,2.7954,0.4427,2.3527,10.3189,2024-04-07 05:00:00,2024-04-07 06:00:00,10.3189,0.042901859694347254,1.5278812955453325,87.54114983172794,98,1361.7700742776474,0.04784802943098734,0.841632682263719,0.007577564079952096,58.42246866262047,Passed,Passed,Failed
150,2024-04-07T06:00:00.0/2024-04-07T07:00:00.0,232.294,126.3318,71.1348,55.1971,365.6445,2024-04-07 06:00:00,2024-04-07 07:00:00,365.6445,0.19454606865411625,1.3750016712674102,78.78179258705724,98,1361.7700742776474,0.47685510782829316,0.43692166184602765,0.2685067816561886,264.92701436154016,Passed,Passed,Passed
151,2024-04-07T07:00:00.0/2024-04-07T08:00:00.0,532.4061,368.9284,270.0879,98.8406,680.7201,2024-04-07 07:00:00,2024-04-07 08:00:00,680.7201,0.39676777577156896,1.1628034239151108,66.6237285936974,98,1361.7700742776474,0.6828132019099058,0.26791268983358285,0.49987888033234157,540.3064834834264,Passed,Passed,Passed
152,2024-04-07T08:00:00.0/2024-04-07T09:00:00.0,801.4682,608.1639,485.8674,122.2966,822.0737,2024-04-07 08:00:00,2024-04-07 09:00:00,822.0737,0.5910264493317327,0.9384655976061321,53.770117961053984,98,1361.7700742776474,0.7556312921080947,0.20109151496825114,0.6036802508206608,804.8421318065277,Passed,Passed,Passed
153,2024-04-07T09:00:00.0/2024-04-07T10:00:00.0,1021.1581,806.8545,666.5095,140.345,886.8267,2024-04-07 09:00:00,2024-04-07 10:00:00,886.8267,0.7515667942789724,0.7203622855364216,41.27371868163486,98,1361.7700742776474,0.7883586834814543,0.17394090260387715,0.6512308625010857,1023.4611692698896,Passed,Passed,Passed
154,2024-04-07T10:00:00.0/2024-04-07T11:00:00.0,1176.5204,948.9519,796.067,152.8849,919.8726,2024-04-07 10:00:00,2024-04-07 11:00:00,919.8726,0.8654100578710573,0.5248281588387003,30.070438471079118,98,1361.7700742776474,0.8052272717505226,0.16110921955053778,0.675497734437987,1178.4895187876928,Passed,Passed,Passed
155,2024-04-07T11:00:00.0/2024-04-07T12:00:00.0,1256.9849,1020.4262,855.7158,164.7104,925.7048,2024-04-07 11:00:00,2024-04-07 12:00:00,925.7048,0.9243938240354809,0.3913529855280253,22.422874370600233,98,1361.7700742776474,0.8106264672541663,0.16141333885782233,0.6797805426081501,1258.8118464185952,Passed,Passed,Passed
156,2024-04-07T12:00:00.0/2024-04-07T13:00:00.0,1257.0874,1013.1799,834.2112,178.9687,902.2244,2024-04-07 12:00:00,2024-04-07 13:00:00,902.2244,0.9246160932912034,0.39076986171219086,22.389463837019356,98,1361.7700742776474,0.8046765238956819,0.17664059462687723,0.6625379842324601,1259.1145260394703,Passed,Passed,Passed
157,2024-04-07T13:00:00.0/2024-04-07T14:00:00.0,1176.842,931.7247,745.1574,186.5673,860.4725,2024-04-07 13:00:00,2024-04-07 14:00:00,860.4725,0.8659863040364452,0.5236769697991978,30.004480197693905,98,1361.7700742776474,0.7900831490047113,0.20023865418615605,0.6318779625528478,1179.2742335711353,Passed,Passed,Passed
158,2024-04-07T14:00:00.0/2024-04-07T15:00:00.0,1021.739,783.9772,601.025,182.9523,798.7369,2024-04-07 14:00:00,2024-04-07 15:00:00,798.7369,0.7524691797762192,0.7189932557337376,41.195279051913445,98,1361.7700742776474,0.7650871890131611,0.23336431212540365,0.586543143433146,1024.6900108355023,Passed,Passed,Passed
159,2024-04-07T15:00:00.0/2024-04-07T16:00:00.0,802.3699,583.5271,420.006,163.5211,708.6677,2024-04-07 15:00:00,2024-04-07 16:00:00,708.6677,0.5926698789855952,0.9364267272179839,53.653299292838895,98,1361.7700742776474,0.7230101402477394,0.2802288017128939,0.520401875019844,807.0801051283382,Passed,Passed,Passed
160,2024-04-07T16:00:00.0/2024-04-07T17:00:00.0,533.705,347.0511,218.0714,128.9798,545.6687,2024-04-07 16:00:00,2024-04-07 17:00:00,545.6687,0.3996404778210662,1.1596717180215235,66.44429506331859,98,1361.7700742776474,0.6377055102736825,0.3716449825400352,0.40070545704233557,544.2184431667479,Passed,Passed,Passed
161,2024-04-07T17:00:00.0/2024-04-07T18:00:00.0,234.0716,115.1752,49.0621,66.1131,242.6965,2024-04-07 17:00:00,2024-04-07 18:00:00,242.6965,0.20215413077650482,1.36723936016301,78.33704492150757,98,1361.7700742776474,0.4183815927901205,0.5740220116830707,0.17822134924556823,275.2874456830542,Passed,Passed,Passed
162,2024-04-07T18:00:00.0/2024-04-07T19:00:00.0,9.9841,2.6922,0.1907,2.5015,4.2181,2024-04-07 18:00:00,2024-04-07 19:00:00,4.2181,0.04520992864085728,1.525570982925465,87.4087786692537,98,1361.7700742776474,0.04372901674945605,0.9291657380580938,0.003097512626892977,61.56552788334736,Passed,Passed,Failed
163,2024-04-07T19:00:00.0/2024-04-07T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 19:00:00,2024-04-07 20:00:00,0.0,,,,98,1361.7700742776474,,,0.0,,Failed,Passed,Failed
164,2024-04-07T20:00:00.0/2024-04-07T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 20:00:00,2024-04-07 21:00:00,0.0,,,,98,1361.7700742776474,,,0.0,,Failed,Passed,Failed
165,2024-04-07T21:00:00.0/2024-04-07T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 21:00:00,2024-04-07 22:00:00,0.0,,,,98,1361.7700742776474,,,0.0,,Failed,Passed,Failed
166,2024-04-07T22:00:00.0/2024-04-07T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 22:00:00,2024-04-07 23:00:00,0.0,,,,98,1361.7700742776474,,,0.0,,Failed,Passed,Failed
167,2024-04-07T23:00:00.0/2024-04-08T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 23:00:00,2024-04-08 00:00:00,0.0,,,,98,1361.7700742776474,,,0.0,,Failed,Passed,Failed
168,2024-04-08T00:00:00.0/2024-04-08T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-08 00:00:00,2024-04-08 01:00:00,0.0,,,,99,1360.9995735735358,,,0.0,,Failed,Passed,Failed
169,2024-04-08T01:00:00.0/2024-04-08T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-08 01:00:00,2024-04-08 02:00:00,0.0,,,,99,1360.9995735735358,,,0.0,,Failed,Passed,Failed
170,2024-04-08T02:00:00.0/2024-04-08T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-08 02:00:00,2024-04-08 03:00:00,0.0,,,,99,1360.9995735735358,,,0.0,,Failed,Passed,Failed
171,2024-04-08T03:00:00.0/2024-04-08T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-08 03:00:00,2024-04-08 04:00:00,0.0,,,,99,1360.9995735735358,,,0.0,,Failed,Passed,Failed
172,2024-04-08T04:00:00.0/2024-04-08T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-04-08 04:00:00,2024-04-08 05:00:00,0.0,,,,99,1360.9995735735358,,,0.0,,Failed,Passed,Failed
173,2024-04-08T05:00:00.0/2024-04-08T06:00:00.0,10.5312,3.0508,0.4688,2.5821,10.2292,2024-04-08 05:00:00,2024-04-08 06:00:00,10.2292,0.04581980995581278,1.5249604689016918,87.37379879235796,99,1360.9995735735358,0.048921804189601,0.8463681657270223,0.007515946513591843,62.360741811081645,Passed,Passed,Failed
174,2024-04-08T06:00:00.0/2024-04-08T07:00:00.0,236.1571,123.4342,64.5641,58.8702,327.4933,2024-04-08 06:00:00,2024-04-08 07:00:00,327.4933,0.19714601794906952,1.3723503779102777,78.62988466744247,99,1360.9995735735358,0.46003355255027484,0.4769358897291026,0.24062704085946965,268.3156463604043,Passed,Passed,Passed
175,2024-04-08T07:00:00.0/2024-04-08T08:00:00.0,535.8492,357.068,243.9108,113.1572,610.4049,2024-04-08 07:00:00,2024-04-08 08:00:00,610.4049,0.39958853541313316,1.1597283814392598,66.44754163800766,99,1360.9995735735358,0.6565683179694516,0.31690658361992674,0.44849749540867095,543.8398263021479,Passed,Passed,Passed
176,2024-04-08T08:00:00.0/2024-04-08T09:00:00.0,804.5336,588.0499,437.5472,150.5027,737.1594,2024-04-08 08:00:00,2024-04-08 09:00:00,737.1594,0.5935584623895456,0.9353230590346743,53.59006376395238,99,1360.9995735735358,0.7279351490321248,0.2559352531137239,0.5416308824142116,807.8328142031352,Passed,Passed,Passed
177,2024-04-08T09:00:00.0/2024-04-08T10:00:00.0,1023.9141,779.7167,595.492,184.2247,789.8588,2024-04-08 09:00:00,2024-04-08 10:00:00,789.8588,0.7539220934172032,0.7167844952217409,41.068726396620875,99,1360.9995735735358,0.7598928822375969,0.2362713277784098,0.5803519819819571,1026.087647648481,Passed,Passed,Passed
178,2024-04-08T10:00:00.0/2024-04-08T11:00:00.0,1179.0564,915.6606,703.0405,212.6201,810.2532,2024-04-08 10:00:00,2024-04-08 11:00:00,810.2532,0.8676800042258396,0.5202800301666122,29.80984989348603,99,1360.9995735735358,0.7753842032679394,0.23220405027801785,0.59533685074753,1180.9121157496513,Passed,Passed,Passed
